long.,Lat,Source,Point number,Tree Code,Species,Tree,Diameter,N-S Distance,E-W Distance,county
-90.26965,39.19683,Brugam,2656,40,Sassafras,Other,84,22,0,JerGreene
-90.50727,38.95553,Brugam,1656,40,Sassafras,Other,10,22,15,JerGreene
-90.13303,39.42602,Brugam,9432,40,Sassafras,Other,4,33,-60,Macoupin
-90.54388,38.98452,Brugam,2568,40,Sassafras,Other,14,38,17,JerGreene
-90.5821,39.14542,Brugam,2324,40,Sassafras,Other,6,41,39,JerGreene
-90.1834,39.2114,Brugam,1908,40,Sassafras,Other,10,45,-55,JerGreene
-90.59687,38.97015,Brugam,2508,40,Sassafras,Other,12,58,26,JerGreene
-90.55997,39.08702,Brugam,8363,40,Sassafras,Other,6,61,-28,JerGreene
-90.29612,39.02855,Brugam,2556,40,Sassafras,Other,12,70,10,JerGreene
-90.17195,39.1008,Brugam,5035,37,Spanish Oak,Oaks,24,-80,-86,JerGreene
-90.15537,39.1008,Brugam,5035,37,Spanish Oak,Oaks,24,-80,-86,Macoupin
-89.92349,39.19473,Brugam,9353,37,Spanish Oak,Oaks,36,-79,18,Macoupin
-89.90658,39.47093,Brugam,361,37,Spanish Oak,Oaks,20,-78,-15,Macoupin
-89.99972,39.3616,Brugam,603,37,Spanish Oak,Oaks,12,-59,36,Macoupin
-90.07572,39.42635,Brugam,825,37,Spanish Oak,Oaks,10,-53,-55,Macoupin
-90.13353,39.4265,Brugam,914,37,Spanish Oak,Oaks,8,-53,28,Macoupin
-90.0554,39.34663,Brugam,9493,37,Spanish Oak,Oaks,10,-45,175,Macoupin
-90.09463,39.37562,Brugam,852,37,Spanish Oak,Oaks,36,-39,45,Macoupin
-90.03845,39.50007,Brugam,742,37,Spanish Oak,Oaks,20,-37,42,Macoupin
-89.90613,39.4419,Brugam,351,37,Spanish Oak,Oaks,18,-28,35,Macoupin
-89.8414,39.246,Brugam,3111,37,Spanish Oak,Oaks,20,-25,-64,Macoupin
-90.09153,39.15285,Brugam,3670,37,Spanish Oak,Oaks,24,-23,10,Macoupin
-90.33437,39.05768,Brugam,1129,37,Spanish Oak,Oaks,10,-10,15,JerGreene
-89.92362,39.19493,Brugam,9352,37,Spanish Oak,Oaks,36,-8,-49,Macoupin
-90.36207,39.02098,Brugam,1181,37,Spanish Oak,Oaks,24,-7,-18,JerGreene
-90.05327,39.01298,Brugam,3557,37,Spanish Oak,Oaks,48,-5,47,Macoupin
-89.82969,39.04346,Brugam,8958,37,Spanish Oak,Oaks,20,8,18,Macoupin
-89.84197,39.24577,Brugam,9054,37,Spanish Oak,Oaks,20,11,51,Macoupin
-90.07508,39.42617,Brugam,826,37,Spanish Oak,Oaks,10,20,22,Macoupin
-89.94353,39.3617,Brugam,446,37,Spanish Oak,Oaks,24,31,-17,Macoupin
-89.90638,39.44223,Brugam,345,37,Spanish Oak,Oaks,18,41,-10,Macoupin
-90.05578,39.34688,Brugam,9492,37,Spanish Oak,Oaks,18,45,-18,Macoupin
-90.0001,39.36193,Brugam,602,37,Spanish Oak,Oaks,18,52,-25,Macoupin
-90.27437,39.34718,Brugam,8235,37,Spanish Oak,Oaks,30,65,-18,JerGreene
-90.51625,38.946,Brugam,1601,37,Spanish Oak,Oaks,12,66,115,JerGreene
-89.90543,39.15768,Brugam,9025,37,Spanish Oak,Oaks,20,67,70,Macoupin
-90.41347,39.32665,Brugam,4068,37,Spanish Oak,Oaks,22,69,17,JerGreene
-90.32108,39.2328,Brugam,1078,37,Spanish Oak,Oaks,26,86,-78,JerGreene
-90.25842,38.94873,Brugam,7813,29,Sugar Maple,Maples,18,-69,-23,JerGreene
-90.4496,39.08672,Brugam,2617,29,Sugar Maple,Maples,13,-63,-25,JerGreene
-90.53837,39.37612,Brugam,7150,29,Sugar Maple,Maples,18,-58,21,JerGreene
-90.20547,39.0654,Brugam,2387,29,Sugar Maple,Maples,14,-58,34,JerGreene
-90.48402,39.0723,Brugam,8349,29,Sugar Maple,Maples,30,-54,35,JerGreene
-90.58585,39.21883,Brugam,4747,29,Sugar Maple,Maples,12,-52,50,JerGreene
-90.40782,39.20255,Brugam,2891,29,Sugar Maple,Maples,5,-49,-4,JerGreene
-90.23018,39.32172,Brugam,4964,29,Sugar Maple,Maples,18,-49,82,JerGreene
-90.49822,38.97068,Brugam,1960,29,Sugar Maple,Maples,15,-48,-50,JerGreene
-90.5546,39.07225,Brugam,2192,29,Sugar Maple,Maples,15,-48,34,JerGreene
-90.19287,39.21883,Brugam,2804,29,Sugar Maple,Maples,8,-45,6,JerGreene
-90.37062,38.97058,Brugam,1741,29,Sugar Maple,Maples,35,-44,-30,JerGreene
-90.29517,39.43353,Brugam,7500,29,Sugar Maple,Maples,8,-35,8,JerGreene
-90.29555,39.02845,Brugam,2557,29,Sugar Maple,Maples,18,-33,-40,JerGreene
-90.50318,39.24845,Brugam,2855,29,Sugar Maple,Maples,7,-31,67,JerGreene
-90.56765,38.97058,Brugam,2079,29,Sugar Maple,Maples,16,-27,-20,JerGreene
-90.3198,39.07215,Brugam,2284,29,Sugar Maple,Maples,16,-22,17,JerGreene
-89.89552,39.14315,Brugam,3229,29,Sugar Maple,Maples,12,-17,40,Macoupin
-90.54107,39.18945,Brugam,4657,29,Sugar Maple,Maples,17,-16,20,JerGreene
-90.23048,39.47763,Brugam,7317,29,Sugar Maple,Maples,15,-15,-39,JerGreene
-90.46897,39.08667,Brugam,2621,29,Sugar Maple,Maples,7,-15,69,JerGreene
-90.5138,39.44865,Brugam,7306,29,Sugar Maple,Maples,10,-9,35,JerGreene
-90.38972,39.4051,Brugam,7181,29,Sugar Maple,Maples,18,-8,-27,JerGreene
-90.5355,38.97772,Brugam,2267,29,Sugar Maple,Maples,20,3,-58,JerGreene
-90.31165,39.43348,Brugam,8576,29,Sugar Maple,Maples,10,16,-6,JerGreene
-90.52535,39.04292,Brugam,2461,29,Sugar Maple,Maples,20,18,26,JerGreene
-90.4877,39.05735,Brugam,2693,29,Sugar Maple,Maples,22,20,10,JerGreene
-90.22983,39.45632,Brugam,7330,29,Sugar Maple,Maples,9,21,-37,JerGreene
-90.31223,39.43373,Brugam,8575,29,Sugar Maple,Maples,8,27,-34,JerGreene
-90.4275,38.97048,Brugam,2082,29,Sugar Maple,Maples,16,29,24,JerGreene
-90.55997,39.18922,Brugam,4658,29,Sugar Maple,Maples,7,32,-34,JerGreene
-90.07267,39.13853,Brugam,3612,29,Sugar Maple,Maples,12,33,72,Macoupin
-89.89547,39.14357,Brugam,3228,29,Sugar Maple,Maples,18,38,-84,Macoupin
-90.31967,39.07195,Brugam,2285,29,Sugar Maple,Maples,16,47,48,JerGreene
-90.40743,39.20215,Brugam,2890,29,Sugar Maple,Maples,7,57,-9,JerGreene
-90.20227,39.21902,Brugam,2807,29,Sugar Maple,Maples,16,73,-35,JerGreene
-90.20572,39.06522,Brugam,2391,29,Sugar Maple,Maples,13,77,-21,JerGreene
-90.18978,39.42577,Brugam,7499,29,Sugar Maple,Maples,8,77,44,JerGreene
-90.2576,39.07196,Brugam,2721,29,Sugar Maple,Maples,15,80,-14,JerGreene
-90.01668,39.14538,Brugam,3497,27,Sycamore,Sycamore,20,-80,40,Macoupin
-90.2204,39.05065,Brugam,2823,27,Sycamore,Sycamore,20,-78,11,JerGreene
-90.46982,39.49122,Brugam,5471,27,Sycamore,Sycamore,8,-66,-220,JerGreene
-90.04588,39.20402,Brugam,8650,27,Sycamore,Sycamore,10,-63,-34,Macoupin
-90.5785,39.4415,Brugam,7303,27,Sycamore,Sycamore,30,-60,55,JerGreene
-90.48507,39.07636,Brugam,2735,27,Sycamore,Sycamore,12,-59,-38,JerGreene
-89.79275,39.05673,Brugam,3048,27,Sycamore,Sycamore,20,-56,60,Macoupin
-90.41355,39.3921,Brugam,7080,27,Sycamore,Sycamore,10,-55,-11,JerGreene
-89.73682,39.34752,Brugam,9545,27,Sycamore,Sycamore,40,-53,40,Macoupin
-89.96152,39.31052,Brugam,9315,27,Sycamore,Sycamore,17,-52,27,Macoupin
-90.4265,39.22548,Brugam,8008,27,Sycamore,Sycamore,8,-52,100,JerGreene
-90.48372,39.19085,Brugam,2235,27,Sycamore,Sycamore,18,-42,-31,JerGreene
-90.42732,39.27821,Brugam,8537,27,Sycamore,Sycamore,48,-39,40,JerGreene
-90.19295,39.42557,Brugam,5916,27,Sycamore,Sycamore,8,-38,131,JerGreene
-89.99977,39.35467,Brugam,599,27,Sycamore,Sycamore,8,-33,297,Macoupin
-90.50725,39.14562,Brugam,2069,27,Sycamore,Sycamore,14,-31,65,JerGreene
-90.24837,39.17958,Brugam,2369,27,Sycamore,Sycamore,36,-28,8,JerGreene
-89.94355,39.21565,Brugam,8765,27,Sycamore,Sycamore,9,-24,-113,Macoupin
-90.08175,39.20387,Brugam,8689,27,Sycamore,Sycamore,8,-20,-37,Macoupin
-90.12957,39.24018,Brugam,8743,27,Sycamore,Sycamore,8,-15,-78,Macoupin
-90.24102,39.24003,Brugam,1107,27,Sycamore,Sycamore,36,-12,-59,JerGreene
-90.09162,39.18198,Brugam,8679,27,Sycamore,Sycamore,6,0,-23,Macoupin
-90.092,39.18212,Brugam,8678,27,Sycamore,Sycamore,8,0,19,Macoupin
-90.55875,39.1899,Brugam,2301,27,Sycamore,Sycamore,7,16,-40,JerGreene
-90.47785,39.24023,Brugam,1101,27,Sycamore,Sycamore,8,18,-81,JerGreene
-90.4467,39.16986,Brugam,2912,27,Sycamore,Sycamore,33,22,-7,JerGreene
-90.47025,39.17177,Brugam,8450,27,Sycamore,Sycamore,33,22,-7,JerGreene
-90.51662,38.9661,Brugam,1783,27,Sycamore,Sycamore,18,30,57,JerGreene
-89.87833,39.42033,Brugam,277,27,Sycamore,Sycamore,10,31,75,Macoupin
-90.16472,39.17938,Brugam,2363,27,Sycamore,Sycamore,20,33,-60,JerGreene
-90.16632,39.43995,Brugam,5480,27,Sycamore,Sycamore,48,35,-69,JerGreene
-90.26093,39.15955,Brugam,1268,27,Sycamore,Sycamore,20,35,57,JerGreene
-90.08188,39.20412,Brugam,8688,27,Sycamore,Sycamore,6,36,27,Macoupin
-89.9996,39.35447,Brugam,600,27,Sycamore,Sycamore,30,38,-147,Macoupin
-90.61248,38.9703,Brugam,1453,27,Sycamore,Sycamore,24,43,-111,JerGreene
-90.541,39.1893,Brugam,1895,27,Sycamore,Sycamore,14,45,25,JerGreene
-90.521,39.18178,Brugam,4722,27,Sycamore,Sycamore,15,46,21,JerGreene
-89.774,39.07177,Brugam,3013,27,Sycamore,Sycamore,20,51,34,Macoupin
-90.18328,39.45495,Brugam,5488,27,Sycamore,Sycamore,36,57,-25,JerGreene
-90.13,39.24018,Brugam,8742,27,Sycamore,Sycamore,30,70,55,Macoupin
-90.24303,39.21745,Brugam,2548,27,Sycamore,Sycamore,5,75,-21,JerGreene
-90.55972,39.21912,Brugam,4746,27,Sycamore,Sycamore,5,75,-21,JerGreene
-90.25773,39.09468,Brugam,2598,0,Unknown,Unknown,22,-83,-13,JerGreene
-90.42785,39.11595,Brugam,2732,0,Unknown,Unknown,8,-80,-29,JerGreene
-90.43965,39.10872,Brugam,2744,0,Unknown,Unknown,24,-78,35,JerGreene
-90.4798,39.13765,Brugam,8469,0,Unknown,Unknown,20,-73,-19,JerGreene
-90.36528,39.12337,Brugam,2605,0,Unknown,Unknown,4,-56,-21,JerGreene
-90.24235,39.21755,Brugam,2546,0,Unknown,Unknown,12,-52,50,JerGreene
-90.5068,38.96307,Brugam,2519,0,Unknown,Unknown,9,-42,5,JerGreene
-90.25778,39.09459,Brugam,2635,0,Unknown,Unknown,11,-40,14,JerGreene
-90.20183,39.25657,Brugam,2865,0,Unknown,Unknown,12,-38,10,JerGreene
-90.41342,39.18635,Brugam,2025,0,Unknown,Unknown,17,-36,20,JerGreene
-90.48313,39.17469,Brugam,2419,13,Unknown,Unknown,12,-29,-12,JerGreene
-90.33205,39.08065,Brugam,8352,0,Unknown,Unknown,16,-28,-42,JerGreene
-90.5215,39.2264,Brugam,2774,0,Unknown,Unknown,15,-13,-28,JerGreene
-90.4792,39.24038,Brugam,1897,0,Unknown,Unknown,4,-12,-8,JerGreene
-90.371,39.12997,Brugam,2322,0,Unknown,Unknown,28,-9,-37,JerGreene
-90.25753,38.95715,Brugam,2529,0,Unknown,Unknown,24,14,-24,JerGreene
-90.4077,39.1895,Brugam,2091,0,Unknown,Unknown,9,17,20,JerGreene
-90.1649,39.18935,Brugam,2092,0,Unknown,Unknown,12,24,-34,JerGreene
-90.41335,39.18635,Brugam,2026,0,Unknown,Unknown,7,32,-34,JerGreene
-90.54369,39.10123,Brugam,2648,0,Unknown,Unknown,15,36,-19,JerGreene
-90.51677,38.96282,Brugam,2520,0,Unknown,Unknown,5,42,-24,JerGreene
-90.46468,39.13745,Brugam,2830,0,Unknown,Unknown,6,76,-25,JerGreene
-90.37118,39.13017,Brugam,2311,0,Unknown,Unknown,30,77,15,JerGreene
-90.14898,38.94077,Brugam,1423,46,W Ash,Ashes,10,-62,-3,JerGreene
-90.42738,38.94097,Brugam,1339,46,W Ash,Ashes,10,-41,4,JerGreene
-89.98162,39.39132,Brugam,560,46,W Ash,Ashes,18,-20,30,Macoupin
-89.88735,39.23833,Brugam,3220,46,W Ash,Ashes,18,36,20,Macoupin
-89.98125,39.39092,Brugam,561,46,W Ash,Ashes,12,50,-13,Macoupin
-90.0368,39.3614,Brugam,722,46,W Ash,Ashes,12,50,127,Macoupin
-90.37093,39.07992,Brugam,8178,6,White Oak,Oaks,6,-250,0,JerGreene
-90.44588,39.41883,Brugam,7493,6,White Oak,Oaks,20,-115,5,JerGreene
-90.465,39.00667,Brugam,1172,6,White Oak,Oaks,12,-89,-597,JerGreene
-89.75532,39.05002,Brugam,2957,6,White Oak,Oaks,15,-89,-110,Macoupin
-90.58235,39.1161,Brugam,2321,6,White Oak,Oaks,36,-89,18,JerGreene
-90.35315,39.0941,Brugam,1171,6,White Oak,Oaks,18,-89,48,JerGreene
-90.13763,39.31252,Brugam,4228,6,White Oak,Oaks,28,-89,69,JerGreene
-90.15132,39.36062,Brugam,9556,6,White Oak,Oaks,48,-89,125,Macoupin
-90.45118,39.33565,Brugam,4385,6,White Oak,Oaks,26,-88,-96,JerGreene
-90.46985,39.30555,Brugam,3819,6,White Oak,Oaks,22,-88,-80,JerGreene
-90.39448,39.13803,Brugam,8432,6,White Oak,Oaks,18,-88,-23,JerGreene
-90.1324,39.3832,Brugam,947,6,White Oak,Oaks,4,-88,-8,Macoupin
-90.39398,39.23222,Brugam,1434,6,White Oak,Oaks,20,-88,-6,JerGreene
-90.09243,39.28388,Brugam,873,6,White Oak,Oaks,10,-88,10,Macoupin
-90.55712,38.99967,Brugam,7789,6,White Oak,Oaks,24,-87,-34,JerGreene
-90.50662,39.0285,Brugam,2453,6,White Oak,Oaks,20,-87,-33,JerGreene
-89.75979,39.2939,Brugam,110,6,White Oak,Oaks,12,-87,24,Macoupin
-90.52623,39.05065,Brugam,2050,6,White Oak,Oaks,10,-87,41,JerGreene
-90.43733,38.97748,Brugam,1522,6,White Oak,Oaks,16,-87,49,JerGreene
-90.21767,39.27645,Brugam,7955,6,White Oak,Oaks,48,-87,95,JerGreene
-90.14803,39.27645,Brugam,7955,6,White Oak,Oaks,48,-87,95,Macoupin
-90.16712,39.24043,Brugam,2152,6,White Oak,Oaks,26,-86,-95,JerGreene
-90.60083,39.44043,Brugam,6097,6,White Oak,Oaks,18,-86,-39,JerGreene
-89.75597,39.10862,Brugam,2969,6,White Oak,Oaks,18,-86,30,Macoupin
-90.39348,39.24762,Brugam,1736,6,White Oak,Oaks,3,-86,43,JerGreene
-90.58812,39.0656,Brugam,1923,6,White Oak,Oaks,14,-86,43,JerGreene
-90.46473,39.485,Brugam,7714,6,White Oak,Oaks,12,-86,61,JerGreene
-90.1717,39.30505,Brugam,4057,6,White Oak,Oaks,28,-85,-60,JerGreene
-90.22335,39.23403,Brugam,2429,6,White Oak,Oaks,16,-85,-34,JerGreene
-89.82222,39.21843,Brugam,3093,6,White Oak,Oaks,6,-85,89,Macoupin
-90.47465,39.01375,Brugam,1412,6,White Oak,Oaks,24,-84,-100,JerGreene
-90.17355,39.2763,Brugam,4166,6,White Oak,Oaks,6,-84,-50,JerGreene
-90.2228,39.0942,Brugam,2418,6,White Oak,Oaks,14,-84,-38,JerGreene
-90.25917,39.02865,Brugam,1814,6,White Oak,Oaks,20,-84,-32,JerGreene
-90.45888,39.29018,Brugam,4051,6,White Oak,Oaks,33,-84,-26,JerGreene
-90.57825,38.97812,Brugam,1778,6,White Oak,Oaks,18,-84,67,JerGreene
-89.77452,39.12288,Brugam,3028,6,White Oak,Oaks,10,-83,-56,Macoupin
-90.3859,39.44122,Brugam,7322,6,White Oak,Oaks,12,-83,-55,JerGreene
-90.3702,39.13057,Brugam,2066,6,White Oak,Oaks,20,-83,-16,JerGreene
-90.59637,39.16742,Brugam,1957,6,White Oak,Oaks,40,-83,-12,JerGreene
-90.45125,39.34288,Brugam,4391,6,White Oak,Oaks,22,-83,11,JerGreene
-90.59693,39.02865,Brugam,2600,6,White Oak,Oaks,30,-83,63,JerGreene
-90.07185,39.02748,Brugam,3605,6,White Oak,Oaks,24,-83,74,Macoupin
-90.31103,39.4331,Brugam,5577,6,White Oak,Oaks,12,-82,-115,JerGreene
-90.5257,39.43325,Brugam,8596,6,White Oak,Oaks,8,-82,-72,JerGreene
-90.2019,39.0655,Brugam,1924,6,White Oak,Oaks,18,-82,-50,JerGreene
-90.35083,39.0941,Brugam,8415,6,White Oak,Oaks,14,-82,11,JerGreene
-89.95352,39.46365,Brugam,488,6,White Oak,Oaks,30,-81,50,Macoupin
-90.3896,39.39782,Brugam,7162,6,White Oak,Oaks,36,-80,-61,JerGreene
-90.46542,39.0724,Brugam,1198,6,White Oak,Oaks,13,-80,19,JerGreene
-90.46872,39.116,Brugam,2679,6,White Oak,Oaks,42,-80,34,JerGreene
-90.14628,39.10138,Brugam,9570,6,White Oak,Oaks,20,-80,44,Macoupin
-90.57825,39.0288,Brugam,1866,6,White Oak,Oaks,15,-80,172,JerGreene
-90.35672,39.05763,Brugam,1115,6,White Oak,Oaks,20,-80,300,JerGreene
-90.5447,38.97772,Brugam,2114,6,White Oak,Oaks,10,-79,-68,JerGreene
-90.55837,39.19485,Brugam,2236,6,White Oak,Oaks,14,-79,-39,JerGreene
-90.37093,39.05773,Brugam,1986,6,White Oak,Oaks,28,-79,-22,JerGreene
-90.5383,39.04337,Brugam,1802,6,White Oak,Oaks,18,-79,-18,JerGreene
-90.18428,39.31957,Brugam,4067,6,White Oak,Oaks,18,-78,-275,JerGreene
-90.28287,39.44737,Brugam,6205,6,White Oak,Oaks,16,-78,-83,JerGreene
-90.1673,39.25573,Brugam,2160,6,White Oak,Oaks,45,-78,-30,JerGreene
-90.48738,39.3417,Brugam,3991,6,White Oak,Oaks,24,-78,21,JerGreene
-90.56947,38.94087,Brugam,1382,6,White Oak,Oaks,12,-78,27,JerGreene
-90.33837,39.0724,Brugam,1197,6,White Oak,Oaks,18,-77,-97,JerGreene
-90.23432,39.30552,Brugam,3890,6,White Oak,Oaks,6,-77,-69,JerGreene
-90.5376,39.3828,Brugam,6192,6,White Oak,Oaks,24,-77,-30,JerGreene
-89.87808,39.2308,Brugam,3192,6,White Oak,Oaks,24,-77,127,Macoupin
-90.07178,39.04203,Brugam,3606,6,White Oak,Oaks,24,-77,303,Macoupin
-90.52637,39.03692,Brugam,2034,6,White Oak,Oaks,18,-76,-57,JerGreene
-90.33257,39.07963,Brugam,997,6,White Oak,Oaks,10,-76,43,JerGreene
-90.4976,39.08682,Brugam,2503,6,White Oak,Oaks,7,-76,50,JerGreene
-90.60063,39.18212,Brugam,2010,6,White Oak,Oaks,36,-76,56,JerGreene
-89.78212,39.02793,Brugam,3036,6,White Oak,Oaks,18,-76,58,Macoupin
-90.59757,39.0286,Brugam,1979,6,White Oak,Oaks,15,-76,69,JerGreene
-90.41138,39.0285,Brugam,2608,6,White Oak,Oaks,30,-75,-83,JerGreene
-90.1958,39.02157,Brugam,2357,6,White Oak,Oaks,16,-75,-34,JerGreene
-89.74585,39.1159,Brugam,2955,6,White Oak,Oaks,20,-75,-34,Macoupin
-89.87785,39.14342,Brugam,9012,6,White Oak,Oaks,15,-75,-21,Macoupin
-90.39417,39.23203,Brugam,1353,6,White Oak,Oaks,29,-75,69,JerGreene
-90.43227,39.47655,Brugam,6080,6,White Oak,Oaks,7,-75,78,JerGreene
-90.46362,39.08682,Brugam,7931,6,White Oak,Oaks,24,-75,117,JerGreene
-90.59737,39.36062,Brugam,5998,6,White Oak,Oaks,15,-75,147,JerGreene
-90.51607,39.0137,Brugam,2474,6,White Oak,Oaks,16,-74,-76,JerGreene
-90.22198,39.41863,Brugam,5987,6,White Oak,Oaks,12,-74,-41,JerGreene
-90.59707,39.42607,Brugam,7498,6,White Oak,Oaks,8,-74,-24,JerGreene
-90.31402,39.02817,Brugam,8331,6,White Oak,Oaks,12,-74,-8,JerGreene
-90.13581,39.14537,Brugam,2096,6,White Oak,Oaks,28,-74,46,JerGreene
-90.16648,39.08702,Brugam,2151,6,White Oak,Oaks,18,-74,57,JerGreene
-90.52637,39.02865,Brugam,2029,6,White Oak,Oaks,24,-74,59,JerGreene
-90.40718,39.35437,Brugam,7529,6,White Oak,Oaks,15,-73,-360,JerGreene
-90.2053,39.0286,Brugam,2370,6,White Oak,Oaks,15,-73,-42,JerGreene
-89.77427,39.07187,Brugam,3012,6,White Oak,Oaks,24,-73,-35,Macoupin
-90.01604,39.00627,Brugam,9293,6,White Oak,Oaks,12,-73,-20,Macoupin
-89.81062,39.02035,Brugam,9233,6,White Oak,Oaks,15,-73,10,Macoupin
-90.54483,39.0724,Brugam,2107,6,White Oak,Oaks,18,-73,74,JerGreene
-90.36712,39.46178,Brugam,6107,6,White Oak,Oaks,17,-73,172,JerGreene
-90.35278,39.09425,Brugam,1170,6,White Oak,Oaks,34,-72,-142,JerGreene
-90.13188,39.29087,Brugam,4174,6,White Oak,Oaks,24,-72,-9,JerGreene
-90.57555,39.50558,Brugam,6120,6,White Oak,Oaks,10,-72,129,JerGreene
-90.21037,39.26302,Brugam,2140,6,White Oak,Oaks,18,-71,-86,JerGreene
-90.44588,39.36805,Brugam,7510,6,White Oak,Oaks,7,-71,-51,JerGreene
-89.86712,39.07802,Brugam,3161,6,White Oak,Oaks,20,-71,-50,Macoupin
-90.4684,39.27587,Brugam,4038,6,White Oak,Oaks,24,-71,-29,JerGreene
-90.08627,39.50632,Brugam,842,6,White Oak,Oaks,12,-71,37,Macoupin
-90.50668,38.99147,Brugam,2406,6,White Oak,Oaks,15,-71,38,JerGreene
-90.58805,39.07973,Brugam,1925,6,White Oak,Oaks,18,-71,88,JerGreene
-90.14628,39.0939,Brugam,9567,6,White Oak,Oaks,14,-70,-75,Macoupin
-90.37132,39.03555,Brugam,1410,6,White Oak,Oaks,16,-70,-63,JerGreene
-90.39015,39.20437,Brugam,2806,6,White Oak,Oaks,36,-70,-46,JerGreene
-90.16446,39.37498,Brugam,5974,6,White Oak,Oaks,18,-70,-42,JerGreene
-90.57838,39.41233,Brugam,7252,6,White Oak,Oaks,10,-70,-35,JerGreene
-90.50343,39.2763,Brugam,3971,6,White Oak,Oaks,20,-70,-24,JerGreene
-90.44645,38.94112,Brugam,7816,6,White Oak,Oaks,26,-70,-19,JerGreene
-90.15488,39.07987,Brugam,2494,6,White Oak,Oaks,30,-70,-9,JerGreene
-90.54458,39.15973,Brugam,2098,6,White Oak,Oaks,10,-70,27,JerGreene
-90.597,38.99962,Brugam,7791,6,White Oak,Oaks,26,-70,41,JerGreene
-90.3137,39.29263,Brugam,4884,6,White Oak,Oaks,26,-70,105,JerGreene
-90.3896,39.3465,Brugam,4978,6,White Oak,Oaks,18,-69,-34,JerGreene
-90.40832,39.41097,Brugam,5956,6,White Oak,Oaks,16,-69,41,JerGreene
-90.4847,38.95045,Brugam,7873,6,White Oak,Oaks,24,-69,43,JerGreene
-90.44128,38.95725,Brugam,7872,6,White Oak,Oaks,19,-69,60,JerGreene
-90.52617,39.05743,Brugam,2758,6,White Oak,Oaks,20,-69,63,JerGreene
-89.9622,39.22313,Brugam,8803,6,White Oak,Oaks,20,-69,65,Macoupin
-90.01013,39.52147,Brugam,652,6,White Oak,Oaks,15,-69,90,Macoupin
-90.57412,39.50583,Brugam,6119,6,White Oak,Oaks,12,-68,-175,JerGreene
-89.74735,39.14562,Brugam,9142,6,White Oak,Oaks,15,-68,-130,Macoupin
-90.46978,39.46927,Brugam,6047,6,White Oak,Oaks,10,-68,-63,JerGreene
-90.53145,39.21828,Brugam,1742,6,White Oak,Oaks,18,-68,-47,JerGreene
-90.56672,39.2853,Brugam,4881,6,White Oak,Oaks,12,-68,-43,JerGreene
-90.26345,39.0503,Brugam,1097,6,White Oak,Oaks,12,-68,-14,JerGreene
-90.23733,39.33432,Brugam,4025,6,White Oak,Oaks,6,-68,9,JerGreene
-90.41215,39.43373,Brugam,8592,6,White Oak,Oaks,6,-68,233,JerGreene
-90.1768,38.99928,Brugam,2271,6,White Oak,Oaks,20,-67,-144,JerGreene
-89.77895,39.3158,Brugam,141,6,White Oak,Oaks,12,-67,-76,Macoupin
-90.54087,39.10876,Brugam,1954,6,White Oak,Oaks,18,-67,-15,JerGreene
-90.17655,39.22295,Brugam,2246,6,White Oak,Oaks,5,-67,-14,JerGreene
-89.92355,39.23702,Brugam,9364,6,White Oak,Oaks,7,-67,14,Macoupin
-90.27677,39.27597,Brugam,3970,6,White Oak,Oaks,24,-67,27,JerGreene
-90.40325,39.50607,Brugam,5432,6,White Oak,Oaks,40,-66,-118,JerGreene
-89.92348,39.20172,Brugam,9354,6,White Oak,Oaks,30,-66,-80,Macoupin
-90.45518,39.01355,Brugam,7910,6,White Oak,Oaks,9,-66,38,JerGreene
-90.1116,39.24048,Brugam,8733,6,White Oak,Oaks,10,-66,38,Macoupin
-89.94218,39.17255,Brugam,3327,6,White Oak,Oaks,14,-66,57,Macoupin
-90.56658,39.29233,Brugam,4861,6,White Oak,Oaks,15,-66,74,JerGreene
-90.35873,39.29072,Brugam,3976,6,White Oak,Oaks,20,-65,-89,JerGreene
-89.79275,39.1008,Brugam,3056,6,White Oak,Oaks,12,-65,-39,Macoupin
-89.92363,39.20133,Brugam,3294,6,White Oak,Oaks,18,-65,-20,Macoupin
-90.57288,39.0657,Brugam,2158,6,White Oak,Oaks,8,-65,-19,JerGreene
-90.1861,39.20387,Brugam,2265,6,White Oak,Oaks,10,-65,98,JerGreene
-90.49783,39.03687,Brugam,1917,6,White Oak,Oaks,18,-64,-48,JerGreene
-90.38953,39.34683,Brugam,4977,6,White Oak,Oaks,18,-64,-34,JerGreene
-89.77415,39.07902,Brugam,3016,6,White Oak,Oaks,10,-64,69,Macoupin
-90.1846,39.46173,Brugam,5495,6,White Oak,Oaks,18,-64,109,JerGreene
-89.77882,39.30158,Brugam,138,6,White Oak,Oaks,12,-63,-65,Macoupin
-90.22362,39.15958,Brugam,2459,6,White Oak,Oaks,32,-63,-62,JerGreene
-90.57706,39.01413,Brugam,1679,6,White Oak,Oaks,18,-63,-44,JerGreene
-90.11462,39.52053,Brugam,904,6,White Oak,Oaks,8,-63,-41,Macoupin
-90.13348,39.33418,Brugam,4239,6,White Oak,Oaks,30,-63,-34,JerGreene
-90.48413,39.23413,Brugam,2355,6,White Oak,Oaks,36,-63,-33,JerGreene
-89.94455,39.24443,Brugam,8776,6,White Oak,Oaks,6,-63,114,Macoupin
-89.93413,39.20108,Brugam,3310,6,White Oak,Oaks,16,-62,-205,Macoupin
-90.41315,39.3201,Brugam,3792,6,White Oak,Oaks,24,-62,-64,JerGreene
